1.000000 0.000000 4.472136 0.000000 0.000000 0.000000 -0.600000 0.000000 3.400000 -1.500000 0.000000 2.500000 -2.400000 0.000000 1.600000 -0.948683 0.000000 2.846050 1.200000 0.000000 1.200000 1.897367 0.000000 0.632456 0.000000 0.000000 3.200000 0.000000 0.000000 4.000000 0.000000 0.000000 -3.200000 0.000000 0.000000 3.794733 0.000000 0.000000 -2.400000 0.000000 0.000000 -1.264911 -0.715542 0.000000 3.577709 -1.414214 0.000000 4.242641 -1.431084 0.000000 -0.000000 -0.942809 0.000000 3.959798 0.834799 0.000000 -1.788854 -1.192570 0.000000 4.173994 0.894427 0.000000 -0.894427 -0.477028 0.000000 -1.192570 0.000000 0.000000 -1.131371 0.942809 0.000000 -1.319933 
-0.477028 0.000000 -1.192570 0.000000 0.000000 -1.131371 0.000000 0.942809 0.000000 -1.319933 1.000000 0.000000 4.472136 0.000000 4.242641 0.000000 0.000000 0.000000 0.000000 1.600000 0.000000 0.000000 2.000000 0.000000 0.000000 -1.600000 0.000000 0.000000 1.897367 0.000000 0.000000 -1.200000 0.000000 0.000000 -0.632456 -0.600000 0.000000 5.000000 -1.500000 0.000000 4.500000 -2.400000 0.000000 -0.948683 0.000000 1.200000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 3.577709 0.000000 0.000000 4.242641 0.000000 0.000000 -0.000000 0.000000 0.000000 3.959798 0.000000 0.000000 -1.788854 0.000000 -0.000000 4.173994 0.000000 0.000000 -0.894427 0.000000 
0.000000 -1.788854 0.000000 -1.192570 4.173994 0.000000 0.894427 0.000000 -0.894427 0.000000 -0.477028 0.000000 -1.192570 0.000000 0.000000 0.000000 -1.131371 0.000000 0.942809 0.000000 -1.319933 1.000000 -1.549193 3.577709 0.000000 4.242641 3.098387 1.788854 0.600000 0.000000 3.000000 -1.500000 0.000000 2.500000 2.400000 0.000000 0.000000 0.000000 0.000000 2.529822 -1.200000 0.000000 0.000000 0.000000 1.264911 -2.771281 0.000000 0.000000 4.000000 0.000000 2.771281 0.000000 -1.095445 2.529822 2.078461 0.000000 0.000000 1.264911 0.000000 0.715542 -0.715542 0.000000 -1.414214 4.242641 0.000000 1.431084 -1.431084 0.000000 0.188562 1.319933 0.000000 -0.834799 
4.242641 0.000000 1.431084 0.826236 0.000000 0.188562 -0.870930 1.319933 0.000000 -0.834799 0.550824 0.834799 0.000000 -0.596285 -0.344265 2.981424 0.000000 -0.298142 0.688530 1.490712 0.000000 0.477028 0.963943 -0.477028 0.000000 0.754247 0.870930 -0.377124 0.000000 -0.377124 0.653197 1.131371 1.000000 -1.549193 3.577709 0.000000 4.242641 3.098387 1.788854 0.000000 -1.385641 0.000000 0.000000 2.000000 0.000000 0.000000 0.000000 -0.547723 0.000000 1.039230 0.000000 1.095445 0.632456 0.600000 3.000000 -1.500000 0.000000 2.400000 1.385641 0.000000 -0.547723 3.794733 -1.200000 2.000000 0.000000 1.095445 0.000000 0.715542 -1.652473 0.000000 -1.414214 0.000000 
2.000000 0.000000 1.095445 1.897367 0.715542 -1.652473 -0.715542 0.000000 -1.414214 0.000000 4.242641 0.000000 1.431084 0.826236 -1.431084 0.000000 0.188562 -0.870930 1.319933 0.000000 -0.834799 0.550824 0.834799 0.000000 -0.596285 -0.344265 2.981424 0.000000 -0.298142 0.688530 1.490712 0.000000 0.477028 0.963943 -0.477028 0.000000 0.754247 0.870930 -0.377124 0.000000 -0.377124 0.653197 1.000000 -1.549193 3.577709 4.242641 3.098387 1.788854 -1.385641 0.000000 0.000000 2.000000 0.000000 1.385641 0.000000 -0.547723 1.264911 1.039230 0.000000 0.000000 0.632456 0.600000 -1.385641 -1.500000 0.000000 4.500000 1.385641 0.000000 0.000000 3.794733 -1.200000 1.039230 
-1.500000 0.000000 4.500000 2.400000 0.000000 0.000000 -0.547723 3.794733 -1.200000 1.039230 2.000000 0.000000 1.095445 1.897367 0.000000 0.715542 -1.652473 -0.715542 0.000000 -1.414214 0.000000 4.242641 0.000000 1.431084 0.826236 -1.431084 0.000000 0.188562 -0.870930 1.319933 0.000000 -0.834799 0.550824 0.834799 0.000000 -0.596285 -0.344265 2.981424 0.000000 -0.298142 0.688530 1.490712 0.477028 0.963943 -0.477028 0.754247 0.870930 -0.377124 -0.377124 0.653197 1.131371 -1.549193 3.577709 0.000000 3.098387 1.788854 0.000000 0.000000 0.000000 0.000000 0.000000 1.385641 0.000000 -0.547723 1.264911 0.000000 0.000000 0.000000 1.095445 0.600000 -1.385641 3.000000 
-0.547723 1.264911 0.000000 1.039230 0.000000 1.095445 0.632456 0.600000 -1.385641 3.000000 -1.500000 0.000000 4.500000 2.400000 1.385641 0.000000 0.000000 -0.547723 3.794733 -1.200000 1.039230 2.000000 0.000000 1.095445 1.897367 0.000000 0.715542 -1.652473 -0.715542 0.000000 -1.414214 0.000000 4.242641 0.000000 1.431084 0.826236 -1.431084 0.000000 0.188562 -0.870930 1.319933 0.000000 0.550824 0.834799 0.000000 -0.344265 2.981424 0.000000 0.688530 1.490712 0.000000 0.963943 -0.477028 0.000000 0.870930 -0.377124 0.000000 0.653197 1.131371 1.000000 2.683282 0.000000 4.242641 3.577709 -0.600000 0.000000 -1.500000 0.000000 2.500000 0.000000 1.600000 0.948683 
3.577709 -0.600000 0.000000 3.400000 0.000000 2.500000 -2.400000 0.000000 1.600000 0.948683 0.000000 2.213594 1.200000 0.000000 1.200000 -1.897367 0.000000 1.897367 0.000000 0.000000 -3.200000 0.000000 0.000000 4.000000 0.000000 0.000000 3.200000 0.000000 0.000000 1.264911 0.000000 0.000000 2.400000 0.000000 0.000000 3.794733 0.000000 -0.715542 0.000000 -2.146625 0.000000 -1.414214 4.242641 0.000000 -1.431084 2.862167 0.000000 0.565685 -0.565685 0.000000 0.834799 0.119257 0.000000 0.000000 1.788854 0.000000 -1.490712 3.875851 0.000000 -0.477028 2.146625 0.000000 -1.508494 3.394113 0.000000 -0.188562 2.074180 1.000000 0.000000 0.000000 4.242641 0.000000 
3.394113 0.000000 -0.188562 0.000000 1.000000 0.000000 2.683282 0.000000 4.242641 0.000000 3.577709 0.000000 0.000000 -1.600000 0.000000 0.000000 2.000000 0.000000 0.000000 1.600000 0.000000 0.000000 0.632456 0.000000 0.000000 1.200000 0.000000 0.000000 1.897367 -0.600000 0.000000 1.800000 -1.500000 0.000000 4.500000 -2.400000 0.000000 3.200000 0.948683 0.000000 2.846050 1.200000 2.400000 -1.897367 0.000000 0.000000 -0.715542 0.000000 0.000000 -1.414214 0.000000 0.000000 -1.431084 0.000000 0.000000 0.565685 0.000000 0.000000 0.834799 0.000000 0.000000 0.000000 0.000000 0.000000 -1.490712 0.000000 0.000000 -0.477028 0.000000 0.000000 -1.508494 0.000000 
0.000000 -1.490712 0.000000 3.875851 -0.477028 0.000000 2.146625 0.000000 -1.508494 0.000000 3.394113 0.000000 -0.188562 0.000000 2.074180 1.000000 -1.549193 4.472136 -2.449490 4.242641 3.098387 0.000000 0.600000 -0.346410 3.400000 1.500000 -0.866025 2.500000 2.400000 -1.385641 1.600000 0.948683 -0.547723 2.846050 -1.200000 0.692820 1.200000 -1.897367 1.095445 0.632456 0.000000 -2.771281 0.000000 -3.464102 4.000000 2.771281 -3.200000 0.000000 3.794733 0.000000 2.078461 0.000000 1.095445 -1.264911 0.715542 -2.478709 3.577709 1.414214 -3.265986 4.242641 1.431084 -0.826236 -0.000000 0.942809 -2.830521 3.959798 -0.834799 1.514767 -1.788854 1.192570 -3.098387 4.173994 
0.942809 -2.830521 3.959798 0.000000 1.514767 -1.788854 0.000000 1.192570 -3.098387 4.173994 0.000000 -0.894427 1.032796 -0.894427 0.000000 0.477028 0.413118 -1.192570 0.000000 -0.000000 0.653197 -1.131371 0.000000 -0.942809 1.306395 -1.319933 1.000000 -1.549193 4.472136 -2.449490 4.242641 3.098387 0.000000 0.000000 -1.385641 1.600000 0.000000 -1.732051 2.000000 0.000000 1.385641 -1.600000 -1.643168 1.897367 0.000000 -1.200000 0.000000 0.547723 0.600000 -1.732051 5.000000 -2.598076 4.500000 2.400000 0.000000 0.948683 -2.190890 -1.200000 1.732051 0.000000 1.643168 0.000000 0.000000 -2.478709 3.577709 0.000000 -3.265986 4.242641 0.000000 -0.826236 -0.000000 0.000000 
-2.478709 3.577709 0.000000 1.414214 4.242641 0.000000 1.431084 -0.826236 -0.000000 0.000000 0.942809 -2.830521 3.959798 0.000000 -0.834799 1.514767 -1.788854 0.000000 1.192570 -3.098387 4.173994 0.000000 -0.894427 1.032796 -0.894427 0.000000 0.477028 0.413118 -1.192570 0.000000 -0.000000 0.653197 -1.131371 0.000000 -0.942809 1.306395 -1.319933 1.000000 0.000000 3.577709 -2.449490 4.242641 1.788854 -0.600000 0.346410 1.500000 -0.866025 2.500000 1.385641 0.000000 0.000000 2.529822 1.200000 -0.692820 0.000000 0.000000 1.264911 0.000000 0.000000 0.000000 4.000000 0.000000 0.000000 0.000000 -2.190890 2.529822 0.000000 0.000000 0.000000 1.264911 0.000000 -0.715542 
